Mapping_ID,Edge_Key,Endpoint_A,Endpoint_B,A_Zone,B_Zone,Edge_Label,Source_Document,Standard,Requirement_ID,Requirement_Text_Original,Edge_Total_Mapped_Req
E-0425,EVCC|eMSP,EVCC,eMSP,Z1: EV Domain,Z3: Cloud/Third-Party,PnC contract,ISO 15118-20,ISO,V2G20-2586,The EVCC shall not process CRLDistributionPoints extension if it is present in CPS sub-CA1 certificate or CPS sub-CA2 certificate or CPS leaf certificate.,6
E-0426,EVCC|eMSP,EVCC,eMSP,Z1: EV Domain,Z3: Cloud/Third-Party,PnC contract,ISO 15118-20,ISO,V2G20-2587,The EVCC shall not process AuthorityInfoAccess extension if it is present in CPS sub CA1 Ccertificate or CPS sub-CA2 certificate or CPS leaf certificate. B.6 e-Mobility service provider certificate profiles B.6.1 Based on curves as defined by,6
E-0427,SECC|eMSP,SECC,eMSP,Z2: XFC/EVSE Domain,Z3: Cloud/Third-Party,eMSP authentication,ISO 15118-20,ISO,V2G20-2356,If the established connection between EVCC and SECC is TLS 1.2 (or lower) or TCP without TLS the SECC shall not select ISO 15118-20 communication from SupportedAppProtocolReq message (see Table 5). Private environment is considered to be a power transfer service for a closed user group. This user group is defined and managed by the eMSP of the power transfer service itself. The security of the field is,6
E-0428,SECC|eMSP,SECC,eMSP,Z2: XFC/EVSE Domain,Z3: Cloud/Third-Party,eMSP authentication,ISO 15118-20,ISO,V2G20-1552,"Upon receiving the first CertificateInstallationReq within a V2G communication session, the SECC shall set the value for the parameter v2gci_ct:V2GResponseType CertificateInstallationResType (extension) Header ResponseCode EVSEProcessing CPSCertificateChain SignedInstallationData RemainingContractCertificateChai...",6
E-0429,SECC|eMSP,SECC,eMSP,Z2: XFC/EVSE Domain,Z3: Cloud/Third-Party,eMSP authentication,ISO 15118-20,ISO,V2G20-2208,"The message CertificateInstallationRes shall contain the ResponseCode ""WARNING_eMSPUnknown"" if the SECC does not recognize any one (or more) of the eMSPs indicated by the EMAID included in the PrioritizedEMAIDs list it received in CertificateInstallationReq message.",6
E-0430,SECC|eMSP,SECC,eMSP,Z2: XFC/EVSE Domain,Z3: Cloud/Third-Party,eMSP authentication,ISO 15118-20,ISO,V2G20-2211,"The message AuthorizationRes shall contain the ResponseCode ""WARNING_eMSPUnknown"" if the SECC does not recognize the eMSP indicated by the EMAID included in the ContractCertificate it received in AuthorizationReq message, in attribute ContractSignatureCertChain.",6
E-0431,SECC|eMSP,SECC,eMSP,Z2: XFC/EVSE Domain,Z3: Cloud/Third-Party,eMSP authentication,ISO 15118-20,ISO,V2G20-1580,"After receiving the CertificateInstallationRes with EVSEProcessing set to ""Finished"" and ResponseCode starting with ""WARNING"", the EVCC shall ignore all other parameters of the response message and shall do one (1) of the following. – If the ResponseCode from the SECC was ""WARNING_eMSPUnknown"", send another CertificateInstallationReq without including the PrioritizedEMAIDs list. Refer to 8.3.4.3.9 and its subclauses for further details of CertificateInstallationReq. OR – Send an AuthorizationReq",6
E-0432,SECC|eMSP,SECC,eMSP,Z2: XFC/EVSE Domain,Z3: Cloud/Third-Party,eMSP authentication,ISO 15118-20,ISO,V2G20-2224,"After receiving the CertificateInstallationReq, if the SECC does not recognize any one (or more) of the eMSPs indicated by the EMAID included in the PrioritizedEMAIDs list the SECC shall respond with a CertificateInstallationRes with EVSEProcessing set to ""Finished"" and ResponseCode per",6
E-0433,EV-Internal|EVSE,EV-Internal,EVSE,Z1: EV Domain,Z2: XFC/EVSE Domain,EV↔EVSE,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-28,"Encrypt all sensitive, personal and private data to prevent its disclosure to illegitimate entities. Moreover, authenticated encryption may be used to avoid the manipulation of personal data while ensuring their confidentiality.",5
E-0434,EV-Internal|EVSE,EV-Internal,EVSE,Z1: EV Domain,Z2: XFC/EVSE Domain,EV↔EVSE,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-29,"Use well-known and standardized cryptographic schemes and protocols that are widely considered as secure, and avoid the use of proprietary schemes.",5
E-0435,EV-Internal|EVSE,EV-Internal,EVSE,Z1: EV Domain,Z2: XFC/EVSE Domain,EV↔EVSE,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-30,"Use of storage encryption to protect both users’ data as well as data needed to enforce smart cars security (e.g. used keys, security credentials, etc.).",5
E-0436,EV-Internal|EVSE,EV-Internal,EVSE,Z1: EV Domain,Z2: XFC/EVSE Domain,EV↔EVSE,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-31,"Implement a secure key management process. The process should cover all the steps of key lifecycle: key length choice in relation with key lifetime, key generation using an appropriate level of entropy from a reliable source, secure key storage, key rotation and revocation, etc.",5
E-0437,EV-Internal|EVSE,EV-Internal,EVSE,Z1: EV Domain,Z2: XFC/EVSE Domain,EV↔EVSE,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-32,Consider the use of dedicated and tamper resistant hardware security modules for secure execution of cryptographic algorithms and secure key storage. 4.4.6 Access Control,5
E-0438,EV-Internal|eMSP,EV-Internal,eMSP,Z1: EV Domain,Z3: Cloud/Third-Party,OEM Telematics,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-06,Protect remote monitoring and administration interfaces through mutual authentication and access control mechanisms to prevent illegitimate access to smart cars systems.,10
E-0439,EV-Internal|eMSP,EV-Internal,eMSP,Z1: EV Domain,Z3: Cloud/Third-Party,OEM Telematics,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-07,Protect the integrity and authenticity of all critical in-vehicle internal communications.,10
E-0440,EV-Internal|eMSP,EV-Internal,eMSP,Z1: EV Domain,Z3: Cloud/Third-Party,OEM Telematics,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-08,Protect the integrity and authenticity of all external communications between the smart cars and all the different entities it is interacting with.,10
E-0441,EV-Internal|eMSP,EV-Internal,eMSP,Z1: EV Domain,Z3: Cloud/Third-Party,OEM Telematics,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-09,"Enforce session management policies for the different communication sessions (e.g. administration, ) to avoid session hijacking.",10
E-0442,EV-Internal|eMSP,EV-Internal,eMSP,Z1: EV Domain,Z3: Cloud/Third-Party,OEM Telematics,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-10,Timestamp all exchanged messages using reliable time sources (e.g. provided by secure embedded component or coming from satellite system) to mitigate replay attacks.,10
E-0443,EV-Internal|eMSP,EV-Internal,eMSP,Z1: EV Domain,Z3: Cloud/Third-Party,OEM Telematics,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-11,Manage radio frequencies and the frequency of beaconing54 and other repeated messages in order to prevent Distributed DoS (DDoS) attacks.,10
E-0444,EV-Internal|eMSP,EV-Internal,eMSP,Z1: EV Domain,Z3: Cloud/Third-Party,OEM Telematics,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-12,"Implement frequency agility feature to prevent signals jamming, if applicable.",10
E-0445,EV-Internal|eMSP,EV-Internal,eMSP,Z1: EV Domain,Z3: Cloud/Third-Party,OEM Telematics,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-13,"Perform packet filtering at the different layers (e.g. ECU and sensors, mobile network communications, etc.) to analyse incoming and outgoing packets and discard illegitimate traffic.",10
E-0446,EV-Internal|eMSP,EV-Internal,eMSP,Z1: EV Domain,Z3: Cloud/Third-Party,OEM Telematics,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-14,Provide end-to-end protection of sensitive data in terms of confidentiality and integrity using secure protocols. 4.4.3 Software Security,10
E-0447,EV-Internal|eMSP,EV-Internal,eMSP,Z1: EV Domain,Z3: Cloud/Third-Party,OEM Telematics,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-15,Secure the default configuration of devices and services and ensure that the most secure operation mode of device (or service) is used by default.,10
E-0448,CSMS|EV-Internal,CSMS,EV-Internal,Z3: Cloud/Third-Party,Z1: EV Domain,ENISA Cloud,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-28,"Encrypt all sensitive, personal and private data to prevent its disclosure to illegitimate entities. Moreover, authenticated encryption may be used to avoid the manipulation of personal data while ensuring their confidentiality.",5
E-0449,CSMS|EV-Internal,CSMS,EV-Internal,Z3: Cloud/Third-Party,Z1: EV Domain,ENISA Cloud,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-29,"Use well-known and standardized cryptographic schemes and protocols that are widely considered as secure, and avoid the use of proprietary schemes.",5
E-0450,CSMS|EV-Internal,CSMS,EV-Internal,Z3: Cloud/Third-Party,Z1: EV Domain,ENISA Cloud,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-30,"Use of storage encryption to protect both users’ data as well as data needed to enforce smart cars security (e.g. used keys, security credentials, etc.).",5
E-0451,CSMS|EV-Internal,CSMS,EV-Internal,Z3: Cloud/Third-Party,Z1: EV Domain,ENISA Cloud,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-31,"Implement a secure key management process. The process should cover all the steps of key lifecycle: key length choice in relation with key lifetime, key generation using an appropriate level of entropy from a reliable source, secure key storage, key rotation and revocation, etc.",5
E-0452,CSMS|EV-Internal,CSMS,EV-Internal,Z3: Cloud/Third-Party,Z1: EV Domain,ENISA Cloud,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-32,Consider the use of dedicated and tamper resistant hardware security modules for secure execution of cryptographic algorithms and secure key storage. 4.4.6 Access Control,5
